rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
m/you_only_live_twice,Tim Evans,False,Sky Cinema,Fresh,4/5,2015-10-27,A major draw was the establishment of Blofeld -- only tantalisingly glimpsed in previous Bonds -- played with malevolent magnificence by Donald Pleasance sporting a painful scar around his eye.
m/you_only_live_twice,W. Ward Marsh,False,Cleveland Plain Dealer,Fresh,,2017-12-30,"The picture is upholstered to the nines, which means there has been no cheating on the production values. Lewis Gilbert's directorial pace is at outer-space speed all the time."
m/you_only_live_twice,Penelope Houston,False,The Spectator,Rotten,,2018-07-18,"No samurai armour; no suicide garden; not much really of Fleming's bizarre, obsessive travelogue."
m/you_only_live_twice,David Hogan,False,hoganreviews.co.uk,Fresh,4/5,2019-01-27,"Still plenty of fun to be had, so long as you ignore the ... old fashioned aspects of the film, and have a sense of humour about it."
m/you_only_live_twice,PJ Nabarro,False,Patrick Nabarro,Fresh,3/5,2019-10-31,The outlandish elements that were soon to become tired in the Bond series are actually quite novel and imaginative here.
m/you_only_live_twice,Wilfrid Sheed,False,Esquire Magazine,Fresh,,2020-02-06,"The gadgets are demure, house broken, the Japanese settings are restful, the plot, such as it is, is taken seriously."
m/you_only_live_twice,Kelechi Ehenulo,False,Confessions From A Geek Mind,Fresh,3/5,2020-07-16,"I'm going to be honest - You Only Live Twice doesn't have the best story...but in saying that, I still love this film immensely."
m/you_only_live_twice,Jake Tropila,False,Film Inquiry,Fresh,,2020-08-11,"While far from perfect, the film stands as a series crowning achievement of spectacle, soaring Bond to literal new heights and proving that sometimes bigger is better."
m/you_only_live_twice,Mike Massie,False,Gone With The Twins,Rotten,4/10,2020-08-27,"The special effects aren't as visually pleasing as one might hope for, with many of the stunts clearly designed to be performed by actors in front of greenscreens."
m/you_should_have_left,Matt Donato,False,We Got This Covered,Rotten,3/10,2020-06-18,"You Should Have Left is a perfect example of how ""forgettable"" horror cinema is somehow more tedious than something that goes out in a blaze of failed ambition."
m/you_should_have_left,Hope Madden,False,Columbus Underground,Rotten,2,2020-06-18,"I wouldn't call it a thriller, either, assuming those have to thrill at some point. Nope, it's just a boring, predictable waste of talent."
m/you_should_have_left,David Crow,False,Den of Geek,Rotten,2.5/5,2020-06-18,"It might be best to heed the title You Should Have Left before renting, because it's also great advice for whatever streaming service you're watching it on."
m/you_should_have_left,Frank Swietek,False,One Guy's Opinion,Fresh,B-,2020-06-18,"May be no more than a low-rent version of 'The Shining,' but...it's sufficiently unnerving to raise a few goosebumps."
m/you_should_have_left,Joe Friar,False,The Victoria Advocate,Fresh,3/4,2020-06-18,The Stir of Echoes team of Bacon and Koepp reunite for the haunted house thriller. The frights are sparse but it manages to get under your skin.
m/you_should_have_left,Hannah Lodge,False,Screen Rex,Rotten,,2020-06-18,"You Should Have Left has brief flashes of cleverness or self-awareness that give you hope throughout, but these moments aren't tangible enough to stop you from wondering if you were giving it too much credit in the first place."
m/you_should_have_left,Bilge Ebiri,True,New York Magazine/Vulture,Rotten,,2020-06-18,"It might have worked as a drama, but as horror, it's a disaster."
m/you_should_have_left,Julian Roman,False,MovieWeb,Rotten,2/5,2020-06-18,You Should Have Left is a forgettable entry in the haunted house genre. A good Kevin Bacon can't save a lackluster script.
m/you_should_have_left,Grace Randolph,False,Beyond the Trailer,Fresh,,2020-06-18,"Lean & mean at 93 min including credits, a haunted house movie that's a lot of fun to watch! Kevin Bacon exudes real star power, Avery Essex is a nice find as his daughter."
m/you_should_have_left,Spencer Perry,False,ComicBook.com,Rotten,1/5,2020-06-18,"Besides having moments of attempted levity that are embarrassing and having irredeemable characters, it's just flat-out boring. Visually, You Should Have Left has almost nothing of note and bland wide shots guide us through a boring beige world."
m/you_should_have_left,Johnny Oleksinski,True,New York Post,Rotten,1.5/4,2020-06-18,The film begins at ugh and ends at dang. You don't yell at the screen so much as yawn at it.
m/you_should_have_left,Benjamin Lee,True,Guardian,Rotten,2/5,2020-06-18,"You Should Have Left should have left our nerves frayed and our dreams haunted but instead, it leaves us cold."
m/you_should_have_left,Meagan Navarro,False,Bloody Disgusting,Rotten,2/5,2020-06-18,"There are no stakes, tension, or scares. It's not a spoiler to say that the title acts as a warning message to the characters within the film, but it also acts as a warning to the audience as well."
m/you_should_have_left,Peter Sobczynski,False,eFilmCritic.com,Rotten,2/5,2020-06-18,"It has been made with just enough professional skill to make you think that it just might turn itself around and become genuinely interesting at some point, but never quite manages to pull it off."
m/you_should_have_left,Brian Lowry,True,CNN.com,Fresh,,2020-06-18,"You Should Have Left"" has a nifty throwback feel... Kevin Bacon plays the guy seeking to unwind in a very creepy house, adding an extra degree of class to this spare and modest exercise."
m/you_should_have_left,Brian Tallerico,True,RogerEbert.com,Rotten,1.5/4,2020-06-18,"Kevin Bacon and David Koepp may not work enough, but they should both be working on better projects than this one."
m/you_should_have_left,Mick LaSalle,True,San Francisco Chronicle,Fresh,3/4,2020-06-18,"""You Should Have Left"" is horror for a thinking audience."
m/you_should_have_left,Dan Buffa,False,KSDK News (St. Louis),Fresh,B,2020-06-18,"Kevin Bacon and Amanda Seyfried give competent performances, allowing David Koepp's script to stretch its legs and set up all the scares properly in the film."
m/you_should_have_left,Chris Evangelista,False,Slashfilm,Rotten,6/10,2020-06-18,"You Should Have Left has a lot on its mind, and no real idea what to do with it all."
m/you_should_have_left,Oscar Goff,False,Boston Hassle,Rotten,,2020-06-18,[A] well-made and generally effective thriller which nevertheless fails to show much in the way of personality.
m/you_should_have_left,Sean Burns,False,North Shore Movies,Rotten,,2020-06-18,"What's unpredictable about the movie is a fully realized, adult dynamic between Bacon and Seyfried, set to a semi-abusive simmer that proves far more unsettling than when reflections in the mirror begin moving of their own accord."
m/you_should_have_left,Fico Cangiano,False,CineXpress,Rotten,2/5,2020-06-18,The film's central relationship and its deterioration kept me interested for a while. The rest not so much. [Full review in Spanish]
m/you_should_have_left,Terry Mesnard,False,Gayly Dreadful,Fresh,2.5/5,2020-06-18,"Ultimately, You Should Have Left is ""fine."" It's just such a far cry from the duo's fantastic Stir of Echoes and feels like a retread of other, more interesting works."
m/you_should_have_left,Mark Dujsik,False,Mark Reviews Movies,Rotten,2/4,2020-06-18,[T]he movie ultimately feels like a long con...
m/you_should_have_left,Brian Orndorf,False,Blu-ray.com,Fresh,B-,2020-06-18,"It's interesting at times, but nails are unlikely to be chewed during the viewing experience."
m/you_should_have_left,Michael Ordoña,True,Los Angeles Times,Rotten,,2020-06-18,"For those who've plumbed the depths of Netflix during this pandemic and are desperate for something new and creepy, ""You Should Have Left"" might serve to pass an evening. For those looking for something original and memorable, this ain't it."
m/you_should_have_left,Steve Pond,True,TheWrap,Fresh,,2020-06-18,"Sure, it's creepy as hell and very stylish to boot, but ""You Should Have Left"" essentially plays like a scaled-down Blumhouse riff on ""The Shining,"" only with slightly shorter hallways and considerably less ambition."
m/you_should_have_left,Shannon McGrew,False,Nightmarish Conjurings,Fresh,3.5/5,2020-06-18,It's an enjoyable rabbit hole to go down even if [the film] feels predictable at times.
m/you_should_have_left,John DeFore,True,Hollywood Reporter,Fresh,,2020-06-18,"If our heroes ""should have left"" this too-big villa while they had the choice, Blumhouse should also know when to move on, and not book this enjoyable but unexceptional thriller for a second stay."
m/you_should_have_left,Fred Topel,False,Showbiz Cheat Sheet,Fresh,,2020-06-18,"It is a cool house. It has long hallways and wide open spaces. At night, those hallways get very dark, but really every room in the house does. Those deep shadows work very well on your TV since this won't be playing theaters anymore."
m/you_should_have_left,Owen Gleiberman,True,Variety,Fresh,,2020-06-18,"The movie won't disturb your dreams, but it grabs hold of you and keeps tugging."
m/you_should_have_left,Kate Erbland,True,indieWire,Fresh,B-,2020-06-18,"Both Seyfried and Essex do solid work, but ""You Should Have Left"" mainly serves as a showcase for Bacon to move through various states of dread and horror."
m/you_should_have_left,Eric Eisenberg,False,CinemaBlend,Rotten,2/5,2020-06-18,[The house is] the kind of setting that is expressive enough to qualify as a character within the story... and unfortunately it's the most interesting one that the film presents.
m/you_should_have_left,Nate Adams,False,The Only Critic,Rotten,D-,2020-06-18,"Could the title be one big joke and we're just missing the punchline? Maybe ""You Should Have Left"" is a metaphor for those poor souls that fork over money to watch this. Here I was thinking ""Artemis Fowl"" would be the worst film of 2020."
m/you_should_have_left,Courtney Howard,False,Fresh Fiction,Rotten,D+,2020-06-18,"Though the title serves as an apt warning to viewers, it really it ought to read ""You Shouldn't Go In The First Place."""
m/you_should_have_left,Edward Douglas,False,The Weekend Warrior,Fresh,7/10,2020-06-18,Another fine Koepp chiller that frequently leaves you guessing about what is happening with its suitably claustrophobic mind-f**k esthetics.
m/you_should_have_left,Asher Luberto,False,The Playlist,Fresh,,2020-06-19,The house of Bacon isn't very pretty. But Koepp is a decent enough real estate agent to keep us sticking around.
m/you_should_have_left,Joel Keller,False,Decider,Fresh,,2020-06-19,"If you like creepy house movies and seeing Kevin Bacon scared sh*tless, then you'll be perfectly happy ponying up the $19 to rent it."
m/you_should_have_left,Kiko Martinez,False,San Antonio Current,Rotten,2/5,2020-06-19,"[Writer/director David] Koepp plays with lighting, shadows, shapes, sounds and time with consistency, but none of it adds up to much of anything that you haven't seen a million times before."
m/you_should_have_left,Nestor Bentancor,False,Nestor Cine Desde Hollywood,Fresh,,2020-06-19,"A stylish and captivating thriller, with great dialogue and performances. [Full Review in Spanish]"
m/you_should_have_left,Dustin Chase,False,Texas Art & Film,Rotten,C-,2020-06-19,The jump scares are cheap and never a moment of true danger or fear because Koepp's script doesn't take time to explore what the dreams who've come to life actually want.
m/you_should_have_left,Grant Hermanns,False,ComingSoon.net,Rotten,3/10,2020-06-19,"David Koepp has delivered thrilling films over the years, but his latest effort proves to be a lackluster, dull and thoroughly clichéd affair with poor performances."
m/you_should_have_left,Maya Phillips,True,New York Times,Rotten,,2020-06-19,Time to head for the door.
m/you_should_have_left,Hannah Hoolihan,False,Screen Rant,Fresh,3/5,2020-06-19,"You Should Have Left often feels like a watered-down version of The Shining, but Koepp still manages to maintain interest in its mind-bending story."
m/you_should_have_left,Jim Judy,False,Screen It!,Rotten,,2020-06-19,"Not horrible but simply far too unimaginative with its well-worn material. (Full Content Review for Parents - Violence, Profanity, Sexual Content, etc. - also Available)"
m/you_should_have_left,Cynthia Vinney,False,CBR,Fresh,,2020-06-19,"Strangely modern in a setting that feels anything but, the house is both inviting and foreboding, so when ominous things start happening there, it feels that much more believable."
m/you_should_have_left,Jocelyn Noveck,True,Associated Press,Rotten,2/4,2020-06-19,"The tension escalates quite effectively, but the payoff feels weak, because the thing - or person, or whatever - that we're supposed to be most scared of is hardly as scary as the buildup."
m/you_should_have_left,Micheal Compton,False,Bowling Green Daily News,Rotten,D+,2020-06-19,"Sure some of it is visually appealing, but it comes off as a low rent attempt to recreate the isolation of The Shining."
m/you_should_have_left,Chris Stuckmann,False,ChrisStuckmann.com,Rotten,D,2020-06-19,"If you e-mailed this script to an executive or an agent, they wouldn't even respond to you. They would just throw it in a pile."
m/you_should_have_left,Shaun Munro,False,Flickering Myth,Rotten,2.5/5,2020-06-19,Timely concerns and solid performances can't disguise the fact that You Should Have Left is at its core just another also-ran haunted house flick.
m/you_should_have_left,Laura Clifford,False,Reeling Reviews,Rotten,C,2020-06-19,"as Theo writes in his journal while his reflection in the window isn't always doing the same, we begin to get a sense of déjà vu (just as we did when Stephen King began to repeat himself with ""Secret Window,"" also adapted by Koepp)."
m/you_should_have_left,Kurt Loder,False,Reason Online,Rotten,,2020-06-19,Given the movie's source-a twisty horror novella by Daniel Kehlmann-it could have been more than just a riff on The Shining.
